variant,arm,outcome,outcome_kind,spec,fit_type,n,predictor,coef,se,ci_low,ci_high,status
run2_outcome_sensitivity,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,label_proxy_frac_all,0.027758,0.073669,-0.116634,0.172150,ok
run2_outcome_sensitivity,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,median_incidence_deg,-0.004212,0.067617,-0.136742,0.128317,ok
run2_outcome_sensitivity,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,median_pair_angle_deg,0.102631,0.063405,-0.021643,0.226905,ok
run2_outcome_sensitivity,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,n_views_nadir,0.115276,0.096614,-0.074087,0.304639,ok
run2_outcome_sensitivity,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,recon_score_median,-0.235274,0.091222,-0.414069,-0.056479,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,pt_density_m2_reg,0.043419,0.087581,-0.128241,0.215078,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,coverage_frac_reg,-0.079830,0.086734,-0.249828,0.090168,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,local_plane_rms_m,0.240935,0.078679,0.086723,0.395147,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,floater_frac,-0.093781,0.066391,-0.223906,0.036345,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,label_proxy_frac_all,-0.006561,0.083096,-0.169429,0.156308,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,median_incidence_deg,0.002437,0.083943,-0.162091,0.166965,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,median_pair_angle_deg,0.106999,0.072348,-0.034803,0.248801,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,n_views_nadir,0.177103,0.109352,-0.037228,0.391433,ok
run2_outcome_sensitivity_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,recon_score_median,-0.392960,0.102764,-0.594377,-0.191542,ok
run2_outcome_sensitivity,raw_lidar,assembled,binary,observation_only,logistic,93,median_incidence_deg,-0.342673,1.113344,-2.524827,1.839481,ok
run2_outcome_sensitivity,raw_lidar,assembled,binary,observation_only,logistic,93,median_pair_angle_deg,0.201132,1.720596,-3.171237,3.573500,ok
run2_outcome_sensitivity,raw_lidar,assembled,binary,observation_only,logistic,93,n_views_nadir,1.110511,1.942923,-2.697618,4.918639,ok
run2_outcome_sensitivity,raw_lidar,assembled,binary,observation_only,logistic,93,recon_score_median,-2.129720,2.906794,-7.827036,3.567597,ok
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,pt_density_m2_reg,0.094925,0.599989,-1.081053,1.270903,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,coverage_frac_reg,0.675942,0.426464,-0.159927,1.511811,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,local_plane_rms_m,-0.581885,0.701028,-1.955901,0.792130,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,floater_frac,-0.394789,0.599648,-1.570099,0.780522,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,label_proxy_frac_all,587.419731,980.723213,-1334.797767,2509.637229,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,observation_only,logistic,93,median_incidence_deg,-0.143784,0.639236,-1.396686,1.109118,ok
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,observation_only,logistic,93,median_pair_angle_deg,-1.836039,1.442904,-4.664132,0.992053,ok
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,observation_only,logistic,93,n_views_nadir,1.341802,1.145910,-0.904181,3.587785,ok
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,observation_only,logistic,93,recon_score_median,-3.052117,2.082447,-7.133713,1.029479,ok
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,pt_density_m2_reg,-0.017963,0.683298,-1.357227,1.321301,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,coverage_frac_reg,0.590707,0.465476,-0.321627,1.503040,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,local_plane_rms_m,-0.154978,0.741105,-1.607544,1.297588,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,floater_frac,-0.612299,0.650295,-1.886878,0.662279,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,label_proxy_frac_all,280.252488,983.662230,-1647.725483,2208.230460,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,median_incidence_deg,-0.309153,0.838504,-1.952620,1.334314,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,median_pair_angle_deg,-2.520693,2.284316,-6.997952,1.956567,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,n_views_nadir,1.575156,1.577354,-1.516459,4.666771,max_iter
run2_outcome_sensitivity,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,92,recon_score_median,-3.636450,3.042922,-9.600577,2.327677,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,pt_density_m2_reg,-49.023220,287.075388,-611.690981,513.644541,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,coverage_frac_reg,41.089447,421.214608,-784.491184,866.670079,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,local_plane_rms_m,-13.417964,217.731585,-440.171871,413.335942,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,floater_frac,-102.929718,275.040738,-642.009564,436.150128,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,label_proxy_frac_all,940.056189,1008.061149,-1035.743664,2915.856041,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,median_incidence_deg,-151.728454,392.760240,-921.538523,618.081616,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,median_pair_angle_deg,-362.637163,592.877737,-1524.677529,799.403202,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,n_views_nadir,317.714706,505.683684,-673.425316,1308.854727,max_iter
run2_outcome_sensitivity_cook_excluded,raw_lidar,val3dity_valid,binary,attributes_plus_observation,logistic,86,recon_score_median,-542.245061,941.193824,-2386.984956,1302.494835,max_iter
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,92,pt_density_m2_reg,0.270993,0.094044,0.086667,0.455320,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,92,coverage_frac_reg,-0.135990,0.088793,-0.310024,0.038044,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,92,local_plane_rms_m,0.295245,0.094276,0.110464,0.480026,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,92,floater_frac,-0.137880,0.090610,-0.315475,0.039716,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,92,label_proxy_frac_all,0.072659,0.077179,-0.078611,0.223929,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,83,pt_density_m2_reg,0.313465,0.110358,0.097162,0.529767,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,83,coverage_frac_reg,-0.143389,0.133497,-0.405042,0.118265,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,83,local_plane_rms_m,0.242013,0.110612,0.025213,0.458813,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,83,floater_frac,-0.127444,0.127638,-0.377614,0.122727,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_only,huber_rlm,83,label_proxy_frac_all,0.088438,0.102024,-0.111529,0.288405,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,92,median_incidence_deg,-0.125389,0.076275,-0.274888,0.024110,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,92,median_pair_angle_deg,0.229086,0.077902,0.076398,0.381774,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,92,n_views_nadir,0.217486,0.111160,-0.000387,0.435359,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,92,recon_score_median,-0.132367,0.112215,-0.352309,0.087574,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,88,median_incidence_deg,-0.135296,0.094745,-0.320997,0.050404,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,88,median_pair_angle_deg,0.322256,0.097689,0.130786,0.513727,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,88,n_views_nadir,0.421732,0.141570,0.144256,0.699209,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,observation_only,huber_rlm,88,recon_score_median,-0.322229,0.140744,-0.598087,-0.046372,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,pt_density_m2_reg,0.284261,0.096403,0.095310,0.473211,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,coverage_frac_reg,-0.122845,0.090863,-0.300937,0.055246,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,local_plane_rms_m,0.284253,0.098644,0.090910,0.477596,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,floater_frac,-0.124630,0.092861,-0.306637,0.057378,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,label_proxy_frac_all,0.053299,0.078750,-0.101051,0.207650,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,median_incidence_deg,0.055901,0.088859,-0.118261,0.230064,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,median_pair_angle_deg,0.080298,0.084077,-0.084493,0.245089,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,n_views_nadir,0.205359,0.110446,-0.011115,0.421832,ok
run2_outcome_sensitivity,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,92,recon_score_median,-0.160004,0.114220,-0.383875,0.063867,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,pt_density_m2_reg,0.317323,0.108081,0.105483,0.529162,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,coverage_frac_reg,-0.117661,0.113104,-0.339345,0.104023,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,local_plane_rms_m,0.294199,0.113987,0.070785,0.517612,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,floater_frac,-0.184351,0.113149,-0.406123,0.037420,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,label_proxy_frac_all,0.059935,0.091291,-0.118996,0.238866,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,median_incidence_deg,0.071523,0.104089,-0.132491,0.275537,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,median_pair_angle_deg,0.137490,0.097975,-0.054541,0.329521,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,n_views_nadir,0.328269,0.126800,0.079741,0.576797,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,85,recon_score_median,-0.292397,0.129203,-0.545634,-0.039159,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,92,pt_density_m2_reg,-0.074465,0.076118,-0.223656,0.074726,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,92,coverage_frac_reg,-0.025353,0.080372,-0.182882,0.132176,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,92,local_plane_rms_m,0.114239,0.077163,-0.037001,0.265478,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,92,floater_frac,-0.076862,0.079956,-0.233575,0.079851,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,92,label_proxy_frac_all,0.075563,0.068982,-0.059642,0.210768,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,82,pt_density_m2_reg,-0.102175,0.096598,-0.291507,0.087156,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,82,coverage_frac_reg,-0.073826,0.079623,-0.229887,0.082235,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,82,local_plane_rms_m,0.138487,0.100366,-0.058230,0.335205,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,82,floater_frac,-0.027360,0.086552,-0.197003,0.142282,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_only,huber_rlm,82,label_proxy_frac_all,0.153752,0.079513,-0.002093,0.309598,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,92,median_incidence_deg,-0.163280,0.055931,-0.272905,-0.053655,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,92,median_pair_angle_deg,0.139081,0.058531,0.024360,0.253801,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,92,n_views_nadir,0.120429,0.078869,-0.034154,0.275012,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,92,recon_score_median,-0.245476,0.080296,-0.402855,-0.088097,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,87,median_incidence_deg,-0.266571,0.064749,-0.393480,-0.139662,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,87,median_pair_angle_deg,0.195220,0.067443,0.063032,0.327408,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,87,n_views_nadir,0.181315,0.090121,0.004677,0.357952,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,observation_only,huber_rlm,87,recon_score_median,-0.377268,0.091659,-0.556920,-0.197617,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,pt_density_m2_reg,-0.102893,0.071298,-0.242638,0.036851,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,coverage_frac_reg,0.020045,0.073196,-0.123419,0.163508,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,local_plane_rms_m,0.064498,0.071605,-0.075849,0.204844,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,floater_frac,-0.008162,0.073650,-0.152516,0.136192,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,label_proxy_frac_all,0.100470,0.063647,-0.024278,0.225219,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,median_incidence_deg,-0.198999,0.069171,-0.334574,-0.063423,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,median_pair_angle_deg,0.133988,0.065831,0.004958,0.263017,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,n_views_nadir,0.095602,0.083749,-0.068545,0.259750,ok
run2_outcome_sensitivity,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,92,recon_score_median,-0.233322,0.086872,-0.403592,-0.063053,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,pt_density_m2_reg,-0.161135,0.095150,-0.347629,0.025358,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,coverage_frac_reg,-0.060825,0.073455,-0.204796,0.083146,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,local_plane_rms_m,0.078732,0.095889,-0.109211,0.266674,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,floater_frac,0.052740,0.081587,-0.107170,0.212650,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,label_proxy_frac_all,0.192740,0.072957,0.049744,0.335736,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,median_incidence_deg,-0.361369,0.090952,-0.539635,-0.183102,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,median_pair_angle_deg,0.201075,0.085711,0.033081,0.369069,ok
run2_outcome_sensitivity_cook_excluded,raw_lidar,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,81,n_views_nadir,0.221444,0.108419,0.008942,0.433946,ok
