building_id,evaluation_scope,priority_group,priority_rank,footprint_area_m2,small_lt50_candidate,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,texture_source,texture_projection_reference_height_used,sfm_point_count,dense_point_count,point_count_source,dense_assembled,dense_outcome_source,mast3r_correspondence_count,mast3r_reciprocal_raw_count,mast3r_border_count,mast3r_status,mast3r_view_a,mast3r_view_b,mast3r_crop_a_xyxy,mast3r_crop_b_xyxy,mast3r_model_revision,mast3r_model_sha256,mast3r_result_source,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_reference_height_m,projection_reference_height_used,projection_reference_source,projection_status,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4907176,evaluation_178,evaluation_remainder,120,515.387000,false,0.498000,0.002000,valid,DJI_20241217102939_0015_D.JPG,docs/lowtex_v5.csv,true,118,8810,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,5,4,complete,DJI_20241217100351_0030_D.JPG,DJI_20241217103507_0043_D.JPG,528;41;5280;3605,1738;434;3546;1790,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,183,183.000000,3,"[{""name"":""DJI_20241217100351_0030_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":183,""zenith_deg"":78.606451},{""name"":""DJI_20241217103507_0043_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":183,""zenith_deg"":80.387449},{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":183,""zenith_deg"":72.100047}]",522.220000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907177,evaluation_178,evaluation_remainder,121,95.570000,false,0.610000,0.004400,valid,DJI_20241217102939_0015_D.JPG,docs/lowtex_v5.csv,true,2,1161,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,4,1,complete,DJI_20241217084855_0191_D.JPG,DJI_20241217100303_0006_D.JPG,1715;1582;4659;3790,3632;119;5280;1355,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,90,90.000000,3,"[{""name"":""DJI_20241217084855_0191_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":59.726884},{""name"":""DJI_20241217100303_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":80.317613},{""name"":""DJI_20241217084741_0154_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":59.4391}]",533.988500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907178,evaluation_178,evaluation_remainder,122,192.957000,false,0.503000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,906,101920,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,134,102,complete,DJI_20241217090907_0036_D.JPG,DJI_20241217084715_0141_D.JPG,484;559;4420;3511,797;543;5005;3699,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,114,114.000000,3,"[{""name"":""DJI_20241217090907_0036_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":60.087925},{""name"":""DJI_20241217084715_0141_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":61.805849},{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":114,""zenith_deg"":27.306179}]",532.246000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907179,evaluation_178,evaluation_remainder,123,160.359000,false,0.476000,0.004400,valid,DJI_20241217102939_0015_D.JPG,docs/lowtex_v5.csv,true,459,36618,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,310,228,complete,DJI_20241217084811_0169_D.JPG,DJI_20241217084855_0191_D.JPG,0;925;3024;3193,285;365;5037;3929,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,110,110.000000,3,"[{""name"":""DJI_20241217084811_0169_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":59.996036},{""name"":""DJI_20241217084855_0191_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":60.349593},{""name"":""DJI_20241217084837_0182_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":110,""zenith_deg"":28.281696}]",534.258000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907180,evaluation_178,evaluation_remainder,124,386.109000,false,0.561000,0.004400,valid,DJI_20241217101453_0037_D.JPG,docs/lowtex_v5.csv,true,937,109797,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,92,64,complete,DJI_20241217084831_0179_D.JPG,DJI_20241217101546_0010_D.JPG,3136;302;5280;1910,3531;602;4011;962,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,173,173.000000,3,"[{""name"":""DJI_20241217084831_0179_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":173,""zenith_deg"":29.103097},{""name"":""DJI_20241217101546_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":173,""zenith_deg"":84.295283},{""name"":""DJI_20241217084833_0180_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":173,""zenith_deg"":28.156854}]",531.770500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907181,evaluation_178,evaluation_remainder,125,190.789000,false,0.514000,0.002800,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,48,3041,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,245,161,complete,DJI_20241217084907_0197_D.JPG,DJI_20241217090833_0019_D.JPG,126;0;4350;3168,645;0;4917;3204,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,116,116.000000,3,"[{""name"":""DJI_20241217084907_0197_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":60.969281},{""name"":""DJI_20241217090833_0019_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":61.528231},{""name"":""DJI_20241217084711_0139_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":60.080757}]",517.811000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907182,evaluation_178,evaluation_remainder,126,95.004000,false,0.738000,0.002800,valid,DJI_20241217084711_0139_D.JPG,docs/lowtex_v5.csv,true,58,3985,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,133,88,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217084811_0169_D.JPG,1965;1797;4669;3825,766;717;3982;3129,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,87,87.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":59.716326},{""name"":""DJI_20241217084811_0169_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":60.99795},{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":87,""zenith_deg"":35.942404}]",520.018500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907183,evaluation_178,evaluation_remainder,127,361.680000,false,0.507000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,2571,226699,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,105,57,complete,DJI_20241217102939_0015_D.JPG,DJI_20241217094548_0030_D.JPG,618;328;2218;1528,4497;687;5041;1095,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,162,162.000000,3,"[{""name"":""DJI_20241217102939_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":74.632686},{""name"":""DJI_20241217094548_0030_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":86.158802},{""name"":""DJI_20241217103539_0059_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":162,""zenith_deg"":80.335231}]",532.264000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907196,evaluation_178,evaluation_remainder,128,427.391000,false,0.407000,0.005500,valid,DJI_20241217102915_0003_D.JPG,docs/lowtex_v5.csv,true,1476,328426,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,11,79,64,complete,DJI_20241217095503_0034_D.JPG,DJI_20241217102531_0018_D.JPG,0;795;3952;3759,345;1111;1689;2119,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,201,201.000000,3,"[{""name"":""DJI_20241217095503_0034_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":201,""zenith_deg"":23.190247},{""name"":""DJI_20241217102531_0018_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":201,""zenith_deg"":79.005204},{""name"":""DJI_20241217102915_0003_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":201,""zenith_deg"":76.144514}]",532.609500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907201,evaluation_178,evaluation_remainder,129,190.867000,false,0.324000,0.006200,valid,DJI_20241217102721_0016_D.JPG,docs/lowtex_v5.csv,true,575,83977,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,119,101,complete,DJI_20241217095503_0034_D.JPG,DJI_20241217084651_0129_D.JPG,2272;848;5280;3104,544;325;5280;3877,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,119,119.000000,3,"[{""name"":""DJI_20241217095503_0034_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":31.433959},{""name"":""DJI_20241217084651_0129_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":61.460582},{""name"":""DJI_20241217084859_0193_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":30.530971}]",532.055000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907204,evaluation_178,evaluation_remainder,130,224.359000,false,0.355000,0.005900,valid,DJI_20241217102713_0012_D.JPG,docs/lowtex_v5.csv,true,1207,103146,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,227,196,complete,DJI_20241217095449_0027_D.JPG,DJI_20241217084649_0128_D.JPG,1760;1784;4656;3956,47;189;3983;3141,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,132,132.000000,3,"[{""name"":""DJI_20241217095449_0027_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":132,""zenith_deg"":23.994388},{""name"":""DJI_20241217084649_0128_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":132,""zenith_deg"":60.478388},{""name"":""DJI_20241217095445_0025_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":132,""zenith_deg"":23.189284}]",532.825000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907205,evaluation_178,evaluation_remainder,131,105.059000,false,0.749000,0.003900,valid,DJI_20241217095441_0023_D.JPG,docs/lowtex_v5.csv,true,65,7436,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,22,12,complete,DJI_20241217095441_0023_D.JPG,DJI_20241217084611_0109_D.JPG,2694;1484;4230;2636,168;1371;2488;3111,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,90,90.000000,3,"[{""name"":""DJI_20241217095441_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":16.353344},{""name"":""DJI_20241217084611_0109_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":62.285016},{""name"":""DJI_20241217095439_0022_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":90,""zenith_deg"":14.342357}]",520.440000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907206,evaluation_178,evaluation_remainder,132,201.945000,false,0.441000,0.007100,valid,DJI_20241217095437_0021_D.JPG,docs/lowtex_v5.csv,true,1422,111282,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,198,160,complete,DJI_20241217095443_0024_D.JPG,DJI_20241217084645_0126_D.JPG,2953;1108;5161;2764,19;174;3443;2742,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,116,116.000000,3,"[{""name"":""DJI_20241217095443_0024_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":30.055324},{""name"":""DJI_20241217084645_0126_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":60.148591},{""name"":""DJI_20241217095437_0021_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":116,""zenith_deg"":22.250202}]",532.823500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907207,evaluation_178,evaluation_remainder,133,324.508000,false,0.531000,0.002800,valid,DJI_20241217102523_0014_D.JPG,docs/lowtex_v5.csv,true,612,64089,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,174,1804,1655,complete,DJI_20241217102659_0005_D.JPG,DJI_20241217103547_0063_D.JPG,963;109;2323;1129,1373;1088;1981;1544,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,184,184.000000,3,"[{""name"":""DJI_20241217102659_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":184,""zenith_deg"":77.227268},{""name"":""DJI_20241217103547_0063_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":184,""zenith_deg"":80.536897},{""name"":""DJI_20241217102523_0014_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":184,""zenith_deg"":77.05413}]",532.903500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907208,evaluation_178,evaluation_remainder,134,284.496000,false,0.597000,0.003900,valid,DJI_20241217102525_0015_D.JPG,docs/lowtex_v5.csv,true,37,1960,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,1,0,complete,DJI_20241217084651_0129_D.JPG,DJI_20241217102701_0006_D.JPG,197;243;4885;3759,1206;669;2230;1437,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,136,136.000000,3,"[{""name"":""DJI_20241217084651_0129_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":61.159145},{""name"":""DJI_20241217102701_0006_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":81.187409},{""name"":""DJI_20241217084701_0134_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":136,""zenith_deg"":60.639803}]",535.267000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907505,evaluation_178,evaluation_remainder,135,217.312000,false,0.620000,0.003900,valid,DJI_20241217102104_0031_D.JPG,docs/lowtex_v5.csv,true,225,7387,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,374,305,complete,DJI_20241217102056_0027_D.JPG,DJI_20241217103545_0062_D.JPG,1567;717;2959;1761,40;685;664;1153,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,119,119.000000,3,"[{""name"":""DJI_20241217102056_0027_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":55.006417},{""name"":""DJI_20241217103545_0062_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":79.279296},{""name"":""DJI_20241217084917_0202_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":21.51183}]",530.250500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907506,evaluation_178,evaluation_remainder,136,283.363000,false,0.553000,0.004400,valid,DJI_20241217084917_0202_D.JPG,docs/lowtex_v5.csv,true,782,113450,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,84,64,complete,DJI_20241217095439_0022_D.JPG,DJI_20241217101345_0025_D.JPG,674;453;4866;3597,0;1726;480;2086,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,140,140.000000,3,"[{""name"":""DJI_20241217095439_0022_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":140,""zenith_deg"":68.777387},{""name"":""DJI_20241217101345_0025_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":140,""zenith_deg"":85.806908},{""name"":""DJI_20241217084919_0203_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":140,""zenith_deg"":9.390645}]",530.432000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907507,evaluation_178,evaluation_remainder,137,283.699000,false,0.531000,0.005900,valid,DJI_20241217084649_0128_D.JPG,docs/lowtex_v5.csv,true,1856,207851,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,1553,2353,2250,complete,DJI_20241217084915_0201_D.JPG,DJI_20241217084641_0124_D.JPG,506;1107;1994;2223,2503;0;4391;1416,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,141,141.000000,3,"[{""name"":""DJI_20241217084915_0201_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":141,""zenith_deg"":21.977646},{""name"":""DJI_20241217084641_0124_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":141,""zenith_deg"":22.300757},{""name"":""DJI_20241217084649_0128_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":141,""zenith_deg"":17.745712}]",529.837500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907508,evaluation_178,evaluation_remainder,138,131.098000,false,0.506000,0.004400,valid,DJI_20241217102104_0031_D.JPG,docs/lowtex_v5.csv,true,43,1061,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,8,5,complete,DJI_20241217102056_0027_D.JPG,DJI_20241217084355_0041_D.JPG,1490;552;2978;1668,0;1043;3616;3755,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,123,123.000000,3,"[{""name"":""DJI_20241217102056_0027_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":123,""zenith_deg"":56.195588},{""name"":""DJI_20241217084355_0041_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":123,""zenith_deg"":60.544939},{""name"":""DJI_20241217084645_0126_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":123,""zenith_deg"":32.080978}]",518.784000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907509,evaluation_178,evaluation_remainder,139,322.402000,false,0.428000,0.006200,valid,DJI_20241217102048_0023_D.JPG,docs/lowtex_v5.csv,true,212,22967,docs/pointcloud_attributes_v1_3.csv,1,docs/regression_input_snapshot.csv,0,1,0,complete,DJI_20241217084357_0042_D.JPG,DJI_20241217102048_0023_D.JPG,117;1262;3333;3674,2936;714;3912;1446,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,174,174.000000,3,"[{""name"":""DJI_20241217084357_0042_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":174,""zenith_deg"":60.146059},{""name"":""DJI_20241217102048_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":174,""zenith_deg"":64.605274},{""name"":""DJI_20241217084643_0125_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":174,""zenith_deg"":27.277282}]",524.585000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
