building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason
DEBY_LOD2_4959793,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4959793_orig_classified.las,building-level clip absent,EPSG:25832,none,193.927550,0,none,false,missing_clip,DIM,261.111969,none,0.500000,777,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4959793,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,193.927550,41953,216.333368,true,ok,none,none,none,0.500000,777,777,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,40871,1082,0.750000,0.223280,3000,true,ok,1.000000,0.750000,2500,-2.056701,2.123765,2.070261,true,ok,true,none,4,0.000000,3.000000,76,0.001812,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4959793,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4959793_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,193.927550,3475,17.919063,true,ok,ALS,17.687742,0.231321,0.500000,777,775,0.997426,0.002574,true,ok,0.002574,0.000000,direct_comparison_same_arm_metric_not_identical_grid,3414,61,0.750000,0.026886,2999,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,0,0.000000,true,ok,1.000000,2,0.000576,0.032787,true,ok
DEBY_LOD2_60042,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_60042_orig_classified.las,building-level clip absent,EPSG:25832,none,3629.811100,0,none,false,missing_clip,DIM,617.275208,none,0.500000,14523,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,20,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60042,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,3629.811100,1101403,303.432595,true,ok,none,none,none,0.500000,14523,14523,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,1085998,15401,0.750000,0.228490,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,20,0.000010,3.000000,1536,0.001395,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_60042,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_60042_orig_classified.las,building-level clip absent,EPSG:25832,none,3629.811100,0,none,false,missing_clip,ALS,18.526506,none,0.500000,14523,0,none,none,false,missing_clip,0.011568,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,20,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60097,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_60097_orig_classified.las,building-level clip absent,EPSG:25832,none,161.023004,0,none,false,missing_clip,DIM,41.803280,none,0.500000,644,0,none,none,false,missing_clip,0.810559,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60097,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,161.023004,8648,53.706612,true,ok,none,none,none,0.500000,644,457,0.709627,0.290373,true,ok,none,none,no_canonical_status_for_acmp,8509,139,0.750000,0.185263,2962,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,25,0.002891,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_60097,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_60097_orig_classified.las,building-level clip absent,EPSG:25832,none,161.023004,0,none,false,missing_clip,ALS,16.217730,none,0.500000,644,0,none,none,false,missing_clip,0.001553,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60098,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_60098_orig_classified.las,building-level clip absent,EPSG:25832,none,195.925425,0,none,false,missing_clip,DIM,10.067924,none,0.500000,784,0,none,none,false,missing_clip,0.661990,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60098,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,195.925425,7442,37.983840,true,ok,none,none,none,0.500000,784,662,0.844388,0.155612,true,ok,none,none,no_canonical_status_for_acmp,7373,69,0.750000,0.161375,2992,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,46,0.006181,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_60098,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_60098_orig_classified.las,building-level clip absent,EPSG:25832,none,195.925425,0,none,false,missing_clip,ALS,19.678572,none,0.500000,784,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60109,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_60109_orig_classified.las,building-level clip absent,EPSG:25832,none,1838.390106,0,none,false,missing_clip,DIM,none,none,0.500000,7351,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_60109,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,1838.390106,25796,14.031842,true,ok,none,none,none,0.500000,7351,1896,0.257924,0.742076,true,ok,none,none,no_canonical_status_for_acmp,19020,6776,0.750000,0.111199,2963,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,3,0.000000,3.000000,11,0.000426,true,ok,1.000000,101,0.003915,0.014906,true,ok
DEBY_LOD2_60109,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_60109_orig_classified.las,building-level clip absent,EPSG:25832,none,1838.390106,0,none,false,missing_clip,ALS,none,none,0.500000,7351,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8568391,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8568391_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,55.535700,14,0.252090,true,ok,DIM,11.200000,-10.947910,0.500000,221,5,0.022624,0.977376,true,ok,0.977376,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,0,14,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,10,0.714286,0.714286,true,ok
DEBY_LOD2_8568391,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8568391_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,55.535700,26,0.468167,true,ok,none,none,none,0.500000,221,17,0.076923,0.923077,true,ok,none,none,no_canonical_status_for_acmp,19,7,0.750000,none,0,false,insufficient_local_neighborhoods,1.000000,0.750000,none,none,none,none,false,insufficient_m3c2_neighborhoods,true,none,1,0.000000,3.000000,19,0.730769,true,ok,1.000000,3,0.115385,0.428571,true,ok
DEBY_LOD2_8568391,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8568391_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,55.535700,950,17.106114,true,ok,ALS,17.244019,-0.137905,0.500000,221,209,0.945701,0.054299,true,ok,0.054299,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,925,25,0.750000,0.033043,921,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,13,0.013684,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_8568392,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8568392_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,5.797517,49,8.451895,true,ok,DIM,12.444445,-3.992550,0.500000,24,18,0.750000,0.250000,true,ok,0.250000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,0,49,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,16,0.326531,0.326531,true,ok
DEBY_LOD2_8568392,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8568392_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,5.797517,36,6.209555,true,ok,none,none,none,0.500000,24,13,0.541667,0.458333,true,ok,none,none,no_canonical_status_for_acmp,17,19,0.750000,0.008281,14,true,ok,1.000000,0.750000,20,-1.111192,1.125772,1.132505,true,ok,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,6,0.166667,0.315789,true,ok
DEBY_LOD2_8568392,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8568392_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,5.797517,109,18.801154,true,ok,ALS,16.833334,1.967820,0.500000,24,24,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,86,23,0.750000,0.038586,85,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_8568403,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8568403_orig_classified.las,building-level clip absent,EPSG:25832,none,28.219220,0,none,false,missing_clip,DIM,30.577778,none,0.500000,114,0,none,none,false,missing_clip,0.605263,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8568403,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,28.219220,3260,115.524100,true,ok,none,none,none,0.500000,114,114,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,2986,274,0.750000,0.219511,2986,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,1,0.000000,3.000000,837,0.256748,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_8568403,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8568403_orig_classified.las,building-level clip absent,EPSG:25832,none,28.219220,0,none,false,missing_clip,ALS,18.715597,none,0.500000,114,0,none,none,false,missing_clip,0.043860,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573617,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8573617_orig_classified.las,building-level clip absent,EPSG:25832,none,34.757392,0,none,false,missing_clip,DIM,0.000000,none,0.500000,138,0,none,none,false,missing_clip,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573617,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_8573617_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,34.757392,9,0.258938,true,ok,none,none,none,0.500000,138,8,0.057971,0.942029,true,ok,none,none,no_canonical_status_for_acmp,5,4,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,9,1.000000,true,ok,1.000000,4,0.444444,1.000000,true,ok
DEBY_LOD2_8573617,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8573617_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,34.757392,628,18.068099,true,ok,ALS,17.722628,0.345471,0.500000,138,137,0.992754,0.007246,true,ok,0.007246,0.000000,direct_comparison_same_arm_metric_not_identical_grid,579,49,0.750000,0.105981,578,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_8573847,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8573847_orig_classified.las,building-level clip absent,EPSG:25832,none,696.582700,0,none,false,missing_clip,DIM,none,none,0.500000,2783,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,10,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573847,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,696.582700,62589,89.851499,true,ok,none,none,none,0.500000,2783,2069,0.743442,0.256558,true,ok,none,none,no_canonical_status_for_acmp,62147,442,0.750000,0.185823,2999,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,10,0.000000,3.000000,82,0.001310,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_8573847,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8573847_orig_classified.las,building-level clip absent,EPSG:25832,none,696.582700,0,none,false,missing_clip,ALS,none,none,0.500000,2783,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,10,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573848,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8573848_orig_classified.las,building-level clip absent,EPSG:25832,none,1780.970432,0,none,false,missing_clip,DIM,90.047043,none,0.500000,7130,0,none,none,false,missing_clip,0.314306,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,10,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573848,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,1780.970432,199949,112.269691,true,ok,none,none,none,0.500000,7130,5812,0.815147,0.184853,true,ok,none,none,no_canonical_status_for_acmp,197195,2754,0.750000,0.184622,2998,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,10,0.000000,3.000000,1095,0.005476,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_8573848,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8573848_orig_classified.las,building-level clip absent,EPSG:25832,none,1780.970432,0,none,false,missing_clip,ALS,18.682571,none,0.500000,7130,0,none,none,false,missing_clip,0.000561,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,10,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573849,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_8573849_orig_classified.las,building-level clip absent,EPSG:25832,none,840.696000,0,none,false,missing_clip,DIM,212.871170,none,0.500000,3368,0,none,none,false,missing_clip,0.001782,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,8,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_8573849,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,840.696000,196503,233.738474,true,ok,none,none,none,0.500000,3368,3366,0.999406,0.000594,true,ok,none,none,no_canonical_status_for_acmp,192919,3584,0.750000,0.198829,3000,true,ok,1.000000,0.750000,2498,-1.810263,1.968889,2.216650,true,ok,true,none,8,0.000015,3.000000,15600,0.079388,true,ok,1.000000,10,0.000051,0.002790,true,ok
DEBY_LOD2_8573849,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_8573849_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,840.696000,10797,12.842930,true,ok,ALS,12.687890,0.155040,0.500000,3368,3362,0.998219,0.001781,true,ok,0.001782,-0.000001,direct_comparison_same_arm_metric_not_identical_grid,10670,127,0.750000,0.141417,2987,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,8,0.000000,3.000000,841,0.077892,true,ok,1.000000,0,0.000000,0.000000,true,ok
