setting,run_name,roofer_repeat,building_id,prep_returncode,n_clip,n_used,n_building,n_building_in_fp,classified_las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907199,0,280,280,280,38,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907202,0,242,242,242,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908168,0,411159,411159,411159,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908178,0,280,280,280,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908179,0,280,280,280,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_60098,0,137139,137139,137139,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568391,0,242,242,242,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
voxel02,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568392,0,224,224,224,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel02/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247349,0,1393326,1393326,1393326,26475,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247350,0,1234177,1234177,1234177,7460,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247351,0,1375404,1375404,1375404,37830,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907184,0,6678923,6678923,6678923,2998282,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907185,0,7133393,7133393,7133393,485201,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907186,0,1655022,1655022,1655022,148460,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907188,0,826689,826689,826689,102416,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907194,0,1214360,1214360,1214360,52059,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907195,0,2205651,2205651,2205651,179415,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907198,0,4250900,4250900,4250900,572676,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907199,0,1926368,1926368,1926368,109429,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907202,0,1117210,1117210,1117210,324210,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908168,0,4532566,4532566,4532566,56556,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908178,0,1538504,1538504,1538504,203580,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908179,0,1582685,1582685,1582685,36689,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_60098,0,4163386,4163386,4163386,265532,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568391,0,999635,999635,999635,75666,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
relaxed,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568392,0,847475,847475,847475,3079,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247349,0,1291674,1291674,1291674,36616,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247350,0,1101259,1101259,1101259,7125,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247351,0,1319659,1319659,1319659,40491,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907184,0,6651319,6651319,6651319,2889664,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907185,0,6865586,6865586,6865586,467265,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907186,0,1336554,1336554,1336554,96997,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907188,0,609373,609373,609373,85235,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907194,0,1038378,1038378,1038378,84495,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907195,0,1900942,1900942,1900942,146152,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907198,0,4140899,4140899,4140899,405034,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907199,0,1840376,1840376,1840376,79180,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907202,0,1163817,1163817,1163817,366786,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908168,0,4474078,4474078,4474078,62424,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908178,0,1626857,1626857,1626857,195604,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908179,0,1597813,1597813,1597813,56810,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_60098,0,3969999,3969999,3969999,182676,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568391,0,1068078,1068078,1068078,67469,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
relaxed,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568392,0,851878,851878,851878,3076,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247349,0,1100937,1100937,1100937,29656,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247350,0,1163629,1163629,1163629,3007,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247351,0,1228048,1228048,1228048,13585,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907184,0,6607385,6607385,6607385,2918511,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907185,0,6997454,6997454,6997454,475405,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907186,0,1563241,1563241,1563241,136755,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907188,0,769711,769711,769711,123349,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907194,0,1263405,1263405,1263405,131254,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907195,0,2081899,2081899,2081899,156302,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907198,0,4025772,4025772,4025772,486596,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907199,0,1507471,1507471,1507471,58084,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907202,0,661074,661074,661074,193572,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908168,0,4482143,4482143,4482143,63579,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908178,0,1060732,1060732,1060732,87080,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908179,0,1157342,1157342,1157342,34044,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_60098,0,4055998,4055998,4055998,217024,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568391,0,586874,586874,586874,74796,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
relaxed,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568392,0,482980,482980,482980,5291,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247349,0,1268216,1268216,1268216,13908,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247350,0,1203112,1203112,1203112,3574,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247351,0,1343395,1343395,1343395,12129,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907184,0,6358779,6358779,6358779,2766383,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907185,0,6784580,6784580,6784580,429115,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907186,0,1512124,1512124,1512124,121702,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907188,0,693135,693135,693135,64775,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907194,0,1101270,1101270,1101270,79448,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907195,0,2036214,2036214,2036214,125208,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907198,0,4282305,4282305,4282305,540343,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907199,0,1813476,1813476,1813476,69545,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907202,0,1055827,1055827,1055827,319258,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908168,0,4294286,4294286,4294286,44214,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908178,0,1471236,1471236,1471236,202964,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908179,0,1489749,1489749,1489749,26498,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_60098,0,4101900,4101900,4101900,261745,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_8568391,0,975880,975880,975880,83673,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
relaxed,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_8568392,0,804696,804696,804696,8434,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247349,0,1088620,1088620,1088620,23040,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247350,0,1107790,1107790,1107790,3819,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247351,0,1229268,1229268,1229268,11452,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907184,0,6551272,6551272,6551272,3056593,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907185,0,6840376,6840376,6840376,440715,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907186,0,1374536,1374536,1374536,112806,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907188,0,615158,615158,615158,81423,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907194,0,992038,992038,992038,59646,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907195,0,1915310,1915310,1915310,129921,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907198,0,3924444,3924444,3924444,437095,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907199,0,1544771,1544771,1544771,64559,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4907202,0,633766,633766,633766,124499,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
relaxed,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_4908168,0,4459074,4459074,4459074,34054,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/relaxed/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
